"Update hadoop.version in the trunk, which is causing compilation failure",HDFS-13952,"<hadoop.version>3.2.0-SNAPSHOT</hadoop.version> to

<hadoop.version>3.3.0-SNAPSHOT</hadoop.version>

聽

On trunk compilation failure:

[WARNING] Rule 0: org.apache.maven.plugins.enforcer.RequireProperty failed with message:
The hadoop.version property should be set and should be 3.3.0-SNAPSHOT."
Ozone: Replace Jersey container with Netty Container,HDFS-10357,"In the ozone branch, we have implemented Web Interface calls using JAX-RS. This was very useful when the REST interfaces where in flux. This JIRA proposes to replace Jersey based code with pure netty and remove any dependency that Ozone has on Jersey. This will create both faster and simpler code in Ozone web interface."
Ozone: SCM: Handle duplicate Datanode ID ,HDFS-11139,"The Datanode ID is used when a data node registers. It is assumed that datanodes are unique across the cluster. 
However due to operator error or other cases we might encounter duplicate datanode ID. SCM should be able to recognize this and handle in correctly. Here is a sub-set  of datanode scenarios it needs to handle.

1. Normal Datanode
2.  Copy of a Datanode metadata by operator to another node
3. A Datanode being renamed - hostname change
4. Container Reports -- 2 machines with same datanode ID. SCM thinks they are same node.
5. Decommission --  we decommission both nodes if IDs are same.
6. Commands will be send to both nodes.

So it is necessary that SCM identity when a datanode is reusing a datanode ID that is already used by another node.  

"
Edit tailing period configuration should accept time units,HDFS-13595,"The {{dfs.ha.tail-edits.period}} config should accept time units to be able to more easily specified across a wide range, and in particular for HDFS-13150 it is useful to have a period shorter than 1 second which is not currently possible."
Hftp should support namenode logical service names in URI,HDFS-5123,"For example if the dfs.nameservices is set to arpit

{code}
hdfs dfs -ls hftp://arpit:50070/tmp

or 

hdfs dfs -ls hftp://arpit/tmp
{code}
does not work

You have to provide the exact active namenode hostname. On an HA cluster using dfs client one should not need to provide the active nn hostname"
Fix TestEncryptionZonesWithKMS failure due to HADOOP-14445,HDFS-13430,"Unfortunately HADOOP-14445 had an HDFS test failure that's not caught in the hadoop-common precommit runs.

This is caught聽by our internal pre-commit using dist-test, and appears to be the only failure."
TestDistributedFileSystem.testAllWithNoXmlDefaults failed intermittently,HDFS-6589,"https://builds.apache.org/job/PreCommit-HDFS-Build/7207 is clean
https://builds.apache.org/job/PreCommit-HDFS-Build/7208 has the following failure. The code is essentially the same.

Running the same test locally doesn't reproduce. A flaky test there.

{code}
Stacktrace

java.lang.AssertionError: null
	at org.junit.Assert.fail(Assert.java:86)
	at org.junit.Assert.assertTrue(Assert.java:41)
	at org.junit.Assert.assertFalse(Assert.java:64)
	at org.junit.Assert.assertFalse(Assert.java:74)
	at org.apache.hadoop.hdfs.TestDistributedFileSystem.testDFSClient(TestDistributedFileSystem.java:263)
	at org.apache.hadoop.hdfs.TestDistributedFileSystem.testAllWithNoXmlDefaults(TestDistributedFileSystem.java:651)
{code}
"
Secure Datanode stop/start from cli does not throw a valid error if HDFS_DATANODE_SECURE_USER is not set,HDFS-13501,Secure Datanode start/stop from cli does not throw a valid error if HADOOP_SECURE_DN_USER/HDFS_DATANODE_SECURE_USER is not set. If HDFS_DATANODE_SECURE_USER and JSVC_HOME is not set start/stop is expected to fail (when privilege ports are used) but it should show some valid message.
#NAME?,HDFS-11515,"HDFS-10797 fixed a disk summary (-du) bug, but it introduced a new bug.

The bug can be reproduced running the following commands:
{noformat}
bash-4.1$ hdfs dfs -mkdir /tmp/d0
bash-4.1$ hdfs dfsadmin -allowSnapshot /tmp/d0
Allowing snaphot on /tmp/d0 succeeded
bash-4.1$ hdfs dfs -touchz /tmp/d0/f4
bash-4.1$ hdfs dfs -mkdir /tmp/d0/d1
bash-4.1$ hdfs dfs -createSnapshot /tmp/d0 s1
Created snapshot /tmp/d0/.snapshot/s1
bash-4.1$ hdfs dfs -mkdir /tmp/d0/d1/d2
bash-4.1$ hdfs dfs -mkdir /tmp/d0/d1/d3
bash-4.1$ hdfs dfs -mkdir /tmp/d0/d1/d2/d4
bash-4.1$ hdfs dfs -mkdir /tmp/d0/d1/d3/d5
bash-4.1$ hdfs dfs -createSnapshot /tmp/d0 s2
Created snapshot /tmp/d0/.snapshot/s2
bash-4.1$ hdfs dfs -rmdir /tmp/d0/d1/d2/d4
bash-4.1$ hdfs dfs -rmdir /tmp/d0/d1/d2
bash-4.1$ hdfs dfs -rmdir /tmp/d0/d1/d3/d5
bash-4.1$ hdfs dfs -rmdir /tmp/d0/d1/d3
bash-4.1$ hdfs dfs -du -h /tmp/d0
du: java.util.ConcurrentModificationException
0 0 /tmp/d0/f4
{noformat}

A ConcurrentModificationException forced du to terminate abruptly.

Correspondingly, NameNode log has the following error:
{noformat}
2017-03-08 14:32:17,673 WARN org.apache.hadoop.ipc.Server: IPC Server handler 4 on 8020, call org.apache.hadoop.hdfs.protocol.ClientProtocol.getContentSumma
ry from 10.0.0.198:49957 Call#2 Retry#0
java.util.ConcurrentModificationException
        at java.util.HashMap$HashIterator.nextEntry(HashMap.java:922)
        at java.util.HashMap$KeyIterator.next(HashMap.java:956)
        at org.apache.hadoop.hdfs.server.namenode.ContentSummaryComputationContext.tallyDeletedSnapshottedINodes(ContentSummaryComputationContext.java:209)
        at org.apache.hadoop.hdfs.server.namenode.INode.computeAndConvertContentSummary(INode.java:507)
        at org.apache.hadoop.hdfs.server.namenode.FSDirectory.getContentSummary(FSDirectory.java:2302)
        at org.apache.hadoop.hdfs.server.namenode.FSNamesystem.getContentSummary(FSNamesystem.java:4535)
        at org.apache.hadoop.hdfs.server.namenode.NameNodeRpcServer.getContentSummary(NameNodeRpcServer.java:1087)
        at org.apache.hadoop.hdfs.server.namenode.AuthorizationProviderProxyClientProtocol.getContentSummary(AuthorizationProviderProxyClientProtocol.java:5
63)
        at org.apache.hadoop.hdfs.protocolPB.ClientNamenodeProtocolServerSideTranslatorPB.getContentSummary(ClientNamenodeProtocolServerSideTranslatorPB.jav
a:873)
        at org.apache.hadoop.hdfs.protocol.proto.ClientNamenodeProtocolProtos$ClientNamenodeProtocol$2.callBlockingMethod(ClientNamenodeProtocolProtos.java)
        at org.apache.hadoop.ipc.ProtobufRpcEngine$Server$ProtoBufRpcInvoker.call(ProtobufRpcEngine.java:617)
        at org.apache.hadoop.ipc.RPC$Server.call(RPC.java:1073)
        at org.apache.hadoop.ipc.Server$Handler$1.run(Server.java:2216)
        at org.apache.hadoop.ipc.Server$Handler$1.run(Server.java:2212)
        at java.security.AccessController.doPrivileged(Native Method)
        at javax.security.auth.Subject.doAs(Subject.java:415)
        at org.apache.hadoop.security.UserGroupInformation.doAs(UserGroupInformation.java:1920)
        at org.apache.hadoop.ipc.Server$Handler.run(Server.java:2210)
{noformat}

The bug is due to a improper use of HashSet, not concurrent operations. Basically, a HashSet can not be updated while an iterator is traversing it."
Add config for min percentage of data nodes to come out of chill mode in SCM,HDFS-13354,SCM will come out of ChillMode if one datanode reports in now. We need to support percentage of known datanodes before SCM comes out of Chill Mode.
1.x: Add a retention period for purged edit logs,HDFS-3653,"Occasionally we have a bug which causes something to go wrong with edits files. Even more occasionally the bug is such that the namenode mistakenly deletes an {{edits}} file without merging it into {{fsimage}} properly -- e.g if the bug mistakenly writes an OP_INVALID at the top of the log.

In trunk/2.0 we retain many edit log segments going back in time to be more robust to this kind of error. I'd like to implement something similar (but much simpler) in 1.x, which would be used only by HDFS developers in root-causing or repairing from these rare scenarios: the NN should never directly delete an edit log file. Instead, it should rename the file into some kind of ""trash"" directory inside the name dir, and associate it with a timestamp. Then, periodically a separate thread should scan the trash dirs and delete any logs older than a configurable time."
"If an edits file has more edits in it than expected by its name, should trigger an error",HDFS-3069,"In testing what happens in HA split brain scenarios, I ended up with an edits log that was named edits_47-47 but actually had two edits in it (#47 and #48). The edits loading process should detect this situation and barf. Otherwise, the problem shows up later during loading or even on the next restart, and is tough to fix."
QJM should validate startLogSegment() more strictly,HDFS-5058,"We've seen a small handful of times a case where one of the NNs in an HA cluster ends up with an fsimage checkpoint that falls in the middle of an edit segment. We're not sure yet how this happens, but one issue can happen as a result:
- Node has fsimage_500. Cluster has edits_1-1000, edits_1001_inprogress
- Node restarts, loads fsimage_500
- Node wants to become active. It calls selectInputStreams(500). Currently, this API logs a WARN that 500 falls in the middle of the 1-1000 segment, but continues and returns no results.
- Node calls startLogSegment(501).

Currently, the QJM will accept this (incorrectly). The node then crashes when it first tries to journal a real transaction, but it ends up leaving the edits_501_inprogress lying around, potentially causing more issues later."
Ozone: start-all script is missing ozone start,HDFS-12707,start-all script is missing ozone start
libhdfs++: Integrate logging with the C API,HDFS-10205,"Logging was added in HDFS-9118.  The C API has it's own API based on setting errno that is independent from the rest of the logs.  These should be tied together so C API events get logged as well when it is used.

It might also be useful to log the event handlers added in HDFS-9616 as part of this work."
"start-dfs.sh and hdfs --daemon start datanode say ""ERROR: Cannot set priority of datanode process XXXX""",HDFS-13397,"When executing
{code:java}
$HADOOP_HOME/bin/hdfs --daemon start datanode
{code}
as a regular user (e.g. ""hdfs"") you achieve fail saying
{code:java}
ERROR: Cannot set priority of datanode process XXXX
{code}
where XXXX is some PID.

It turned out that this is because at least on Gentoo Linux (and I think this is pretty well universal), by default a regular user process can't increase the priority of itself or any of the user's other processes. To fix this, I added these lines to /etc/security/limits.conf [NOTE: the users hdfs, yarn, and mapred are in the group called hadoop on this system]:
{code:java}
@hadoop聽聽 聽聽聽聽 hard聽聽聽 nice聽聽聽聽聽聽聽聽聽聽聽 -15
@hadoop聽聽聽聽聽聽聽 hard聽聽聽 priority聽聽聽聽聽聽聽 -15
{code}
This change will need to be made on all datanodes.

The need to enable [at minimum] the hdfs user to raise its processes' priority needs to be added to the documentation. This is not a problem I observed under 3.0.0."
TestFileCreation#testOverwriteOpenForWrite hangs,HDFS-7304,The test case times out. It has been observed in multiple pre-commit builds.
DistributedFileSystem#getStatus returns a misleading FsStatus,HDFS-10388,"The method {{DistributedFileSystem#getStatus}} returns the dfs's disk status.
{code}
   public FsStatus getStatus(Path p) throws IOException {
     statistics.incrementReadOps(1);
    return dfs.getDiskStatus();
   }
{code}
So the param path is no meaning here. And the object returned will mislead for users to use this method. I looked into the code, only when the file system has multiple partitions, the use and capacity of the partition pointed to by the specified path will be reflected. For example, in the subclass {{RawLocalFileSystem}}, it will be return correctly.

We should return a new meaningless FsStatus here (like new FsStatus(0, 0, 0)) and indicate that the invoked method isn't available in {{DistributedFileSystem}}."
TestDistributedFileSystem#testGetFileBlockStorageLocationsError is flaky,HDFS-6308,"Found this on pre-commit build of HDFS-6261
{code}
java.lang.AssertionError: Expected one valid and one invalid volume
	at org.junit.Assert.fail(Assert.java:88)
	at org.junit.Assert.assertTrue(Assert.java:41)
	at org.apache.hadoop.hdfs.TestDistributedFileSystem.testGetFileBlockStorageLocationsError(TestDistributedFileSystem.java:837)
{code}"
StreamCapabilities.StreamCapability should be public.,HDFS-12260,"Client should use {{StreamCapability}} enum instead of raw string to query the capability of an OutputStream, for better type safety / IDE supports and etc."
Shaded jar for hadoop-hdfs-client,HDFS-12928,"This jira is to have a shaded client for hadoop-hdfs-client.

Similar to hadoop-client, which has hadoop-client-api and hadoop-client-runtime.

Similarly for hadoop-hdfs-client, we can have hadoop-hdfs-clienta-api and hadoop-hdfs-client-runtime.

This will help, when I am working on hdfs client programs, and want to use only hdfs client and does not require mapreduce-client and yarn-client, I can use this new jar, instead of hadoop-client-api jar which includes everything.

And also when I am breaking Hadoop in to modules like hdfs-client, yarn-client and mapred-client, and upgrade only one component this helps.

"
TestBlockToken fails on JDK 7,HDFS-6132,"Currently, UserGroupInformation.setConfiguration(conf) does not reset loginUser. This is causing this test case to fail.

For now, the work around solution is to use UserGroupInformation.reset() before UserGroupInformation.setConfiguration(conf). However, in general, we should do this reset whenever we call UserGroupInformation.setConfiguration(conf)"
